idsp,sku,name,brand_name,price,short_description
135727708,2104612676341,"Laptop Lenovo Yoga 9 14ITL5 i7 1185G7/16GB/1TB SSD/14""UHD/Touch/Win10/(82BG006EVN)/Xám - Hàng chính hãng",Lenovo,49990000,"Laptop Lenovo Yoga 9 14ITL5 i7 (82BG006EVN) là chiếc laptop doanh nhân cao cấp được thiết kế mỏng nhẹ, thanh lịch nhưng bên trong là sức mạnh vượt trội đến từ chip Gen 11 cùng với màn hình cảm ứng 4K..."
146955432,4391338157399,Laptop HP 240 G8 (518V5PA)(i5 1135G7/4GB RAM/256GB SSD/14 FHD/Win/Bạc) - Hàng chính hãng,HP,17690000,"
CPU: Intel Core i5-1135G7 (upto 4.20GHz, 8MB)
 

RAM: 4GB(1 x 4GB) DDR4 (2 khe)
 

Ổ cứng: 256GB PCIe NVMe SSD
 

VGA: Đồ họa Intel Iris Xe
 

Màn hình: 14.0 inch FHD (1920 x 1080), IPS, micro-edge,..."
143526206,9839399779722,Laptop Lenovo Thinkpad L13 Gen 2 ITL (20VH0049VA) (i5 1135G7/8GB RAM/512GB SSD/13.3 FHD/Dos/Đen/3Y) Hàng chính hãng,Lenovo,24490000,"
ThinkPad L13 Gen 2 dành cho ai?
Là laptop doanh nhân tầm trung, Lenovo ThinkPad L13 Gen 2 hướng đến những đối tượng làm những công việc văn phòng, cần một chiếc laptop bền bỉ, với giá thành vừa..."
109246639,3166720537681,Laptop HP Pavilion 15-eg00504TU (46M00PA) (i7-1165G7/8GB RAM/512GB SSD/15.6 FHD/Win10/Vàng) Hàng chính hãng,HP,24990000,"CPU: Intel Core i7-1165G7 (upto 4.70GHz, 12MB)RAM: 8GB DDR4 3200 MHzỔ cứng: 512GB PCIe NVMe M.2 SSDVGA: Đồ họa Intel Iris XeMàn hình: 15.6 inch FHD (1920 x 1080), IPS, micro-edge, BrightView, 250..."
104414955,8286236925257,Laptop HP 240 G8 (342G7PA) (i3 1005G1/4GB RAM/256GB SSD/14 HD/FP/Dos/Bạc) - Hàng chính hãng,HP,12490000,"Laptop HP 240 G8 (342G7PA) (i3 1005G1/4GB RAM/256GB SSD/14 HD/FP/Dos/Bạc)
HP 240 G8 i3 (342G5PA) mang phong cách tối giản, gọn nhẹ nhưng chắc chắn ở mức giá trung bình với cấu hình chạy ổn định các..."
137014231,1181475236961,Laptop HP Pavilion 15-eg0505TU (46M02PA) ( i5-1135G7/8GB RAM/512GB SSD/15.6 FHD/Win11/Vàng) Hàng Chính Hãng,HP,20990000,"
CPU: Intel Core i5-1135G7 (upto 4.20GHz, 8MB)
 

RAM: 8GB(2 x 4GB) DDR4 3200MHz (2 Khe)
 

Ổ cứng: 512GB PCIe NVMe M.2 SSD
 

VGA: Intel Iris Xe Graphics
 

Màn hình: 15.6 inch FHD (1920 x 1080),..."
146146583,3813274118085,Laptop HP Zbook Firefly 14 G8 (1A2F1AV) (i5 1135G7/16GB RAM/512GB SSD/14 FHD/Win10 Pro/Bạc) - Hàng chính hãng,HP,34890000,"CPU: Intel Core i5-1135G7 (upto 4.20 GHz, 8MB)
RAM: 16GB DDR4-3200Mhz
Ổ cứng: 512GB M.2 2280 PCIe NVMe SSD
VGA: Intel Iris Xe Graphics
Màn hình: 14 inch FHD (1920x1080) LED UWVA Anti-Glare for WWAN..."
53827019,2229853541031,Laptop Acer Aspire 5 A514-53-50P9 NX.HUSSV.004 (Core i5-1035G1/ 8GB RAM/ 512GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng,Acer,16490000,"Thiết kế sang trọng phong cách
Laptop Acer Aspire 5 A514-53-50P9 NX.HUSSV.004 (Core i5-1035G1/ 8GB RAM/ 512GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng được chế tạo từ chất liệu nhôm cao cấp với các họa..."
135224110,5391508447051,Laptop ASUS ZenBook Duo 14 UX482EA-KA268T (Core i7-1165G7/ 16GB LPDDR4X/ 1TB SSD/ 14 FHD IPS Touch + 12.65 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,37899000,"Thiết kế độc đáo, tối ưu hơn cho mọi tác vụ từ bạn
Bao phủ bên ngoài của chiếc Laptop ASUS ZenBook Duo 14 UX482EA-KA268T là lớp vỏ kim loại cao cấp cùng gam màu xanh đen ấn tượng, tạo nên một chiếc..."
142328818,6748422299616,Laptop Dell Vostro 3400 (YX51W3) (i5 1135G7/8GB RAM/512GBSSD/MX330 2G/14.0 inch FHD/Win10+Office HS19/Đen) - Hàng chính hãng,Dell,21990000,"
CPU: Intel Core i5-1135G7 (tối đa 4.20 GHz, 8MB)
 

RAM: 8GB (8GBx1) DDR4 3200MHz (2 khe)
 

Ổ cứng: 512GB M.2 PCIe NVMe SSD
 

VGA: NVIDIA GeForce MX330 2GB GDDR5
 

Màn hình: 14-inch, FHD..."
143337289,6551951582517,Laptop Lenovo Thinkpad X13 Gen 2 20WK00CUVA (Core i7-1165G7/8GB/512GB/Intel Iris Xe/13.3 inch WQXGA/FreeDos/Đen) Hàng chính hãng,Lenovo,35990000,"Laptop Lenovo Thinkpad X13 Gen 2 20WK00CUVA
 là chiếc laptop có thiết kế sang trọng cùng hiệu năng làm việc ổn định và nhanh chóng, hỗ trợ bạn đạt kết quả cao trong học tập và làm việc. 
Thiết kế..."
143061362,4235234531541,Laptop Lenovo Ideapad 3 81WH (Pentium Silver N5030 | 4GB | 128GB | Intel UHD | 14 inch HD | Win 10  - Hàng Chính Hãng ,Lenovo,11990000,"Laptop Lenovo Ideapad 3 81WH là một trong những phiên bản đẹp cấu hình ổn của Lenovo. Nó đáp ứng được nhiều nhu cầu sử dụng như học tập, làm việc văn phòng của người dùng. Đây là chiếc máy tính xách..."
148795466,2982775929815,Laptop Dell Inspiron 15 3511 P112F001BBL (Đen) - Hàng chính hãng,Dell,19790000,"Laptop Dell Inspiron 15 3511 P112F001BBL với thiết kế thanh lịch, mạnh mẽ và mang trong mình một hiệu năng ổn định đủ giải quyết tốt các tác vụ văn phòng cơ bản đến nghe nhạc, xem phim giải trí hàng..."
147356548,7198465838009,Laptop HP 240 G8 519A5PA (Bạc) - Hàng chính hãng,HP,13590000,"Laptop HP 240 G8 519A5PA có màn hình 14 inch HD mang đến chất lượng hình ảnh sắc nét, chân thực để bạn học tập và làm việc thật hiệu quả. Bên cạnh đó, tính năng chống lóa cho phép bạn dễ dàng quan..."
148749584,5161120540664,Laptop Dell Vostro 3405 V4R53500U003W (Black) - Hàng chính hãng,Dell,17490000,"Laptop Dell Vostro 3405 với thiết kế đơn giản nhưng không kém phần trang nhã và tinh tế, phù hợp với nhiều đối tượng người dùng. Phần vỏ máy được sản xuất với khả năng chịu được tác động từ bên..."
140140525,2368349884086,Laptop Dell Latitude 3520 70251590 (Core i7-1165G7/8GB Ram/256GB SSD/Intel Iris Xe/15.6 inch FHD/Fedora/Đen) - Hàng chính hãng,Dell,24590000,"
CPU: Intel Core i7-1165G7 (upto 4.70GHz, 12MB)
 

RAM: 8GB(8GBx1) DDR4 3200MHz ( 2 Khe)
 

Ổ cứng: 256GB M.2 256GB PCIe NVMe
 

VGA: Đồ họa Intel Iris Xe
 

Màn hình: 15.6 inch FHD (1920 x 1080) WVA..."
137005163,4039746757377,Laptop Dell Vostro 3400 (YX51W1) (i5 1135G7/4GB RAM/256GB SSD/MX330 2G/14.0 inch FHD/Win10/Đen) - Hàng chính hãng,Dell,20490000,"
CPU: Intel Core i5-1135G7 (tối đa 4.20GHz, 8MB)
RAM: 4GB (4GBx1) DDR4 3200MHz ( 2 khe)
Ổ cứng: 256GB M.2 PCIe NVMe SSD
VGA: NVIDIA GeForce MX330 2GB GDDR5
Màn hình: 14-inch, FHD (1920x1080), 60 Hz,..."
138126909,3856618167037,Laptop Acer Aspire 3 A315-56-34AY NX.HS5SV.007 (Core i3-1005G1/ 4GB RAM/ 512GB SSD/ 15 FHD/ Win10) - Hàng Chính Hãng,Acer,13490000,"
LAPTOP ACER ASPIRE 3 A315-56-34AY (NX.HS5SV.007) CORE I3-1005G1 4G 512G FULL HD WIN 10 15.6 INCH
Hệ điều hành : Windows 10 Home SL
Bộ vi xử lý : Intel Core i3-1005G1(1.2 GHz base frequency, up to..."
53827020,6365901681019,Laptop Acer Aspire 5 A514-53-50JA NX.HUSSV.002 (Core i5-1035G1/ 4GB RAM/ 256GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng,Acer,15990000,"Thiết kế sang trọng phong cách
Laptop Acer Aspire 5 A514-53-50JA NX.HUSSV.002 (Core i5-1035G1/ 4GB RAM/ 256GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng được chế tạo từ chất liệu nhôm cao cấp với các họa..."
73806438,6836750060112,Laptop Dell Vostro 5301 V3I7129W (Core i7-1165G7/ 8GB LPDDR4X/ 512GB M.2 PCIe NVMe/ MX350 2GB/ 13.3 FHD/ Win10) - Hàng Chính Hãng,Dell,25990000,"Thiết kế tinh tế nhỏ gọn
Laptop Dell Vostro 5301 V3I7129W có thiết kế với lớp vỏ bạc nên sản phẩm tạo cảm giác sang trọng, cứng cáp và bền bỉ hơn rất nhiều. Chiếc laptop này sở hữu một tông màu bạc..."
108185412,2750747178439,Laptop LG Gram 2021 16Z90P-G.AH75A5 (Core i7-1165G7/16GB /512GB /Intel Iris Xe /16.0 inch WQXGA /Win 10/Đen) - Hàng chính hãng,LG,50890000,"










Mỏng nhẹ hơn bao giờ hết


















Laptop siêu nhẹ được ghi nhận kỉ lục Guinness

LG gram 16 inch mới được thiết kế giúp tăng hiệu quả làm việc của bạn với màn hình chuyên nghiệp..."
120379385,7681964160971,Laptop Dell Latitude 3420 (L3420I3SSD) (i3 1115G4 8GB RAM/256GB SSD/14.0 inch/Fedora/Đen) (2021),Dell,17299000,"
Đánh giá Laptop Dell Latitude 3420 (L3420I3SSD) chính hãng, cấu hình ngon, bảo hành dài
Laptop Dell Latitude 3420 được thiết kế với kiểu dáng đơn giản, cứng cáp, sản phẩm có trọng lượng tương đối..."
146952333,4976111761494,Laptop Dell Inspiron 15 3511 P112F001CBL (Core i3-1115G4 | 4GB/256GB/Intel UHD/15.6-inch FHD/Win 11/Office HS 2021/Đen)- Hàng chính hãng,Dell,15290000,"


Bộ vi xử lý
Intel Core i3-1115G4 (6MB Cache, 3.0GHz, Turbo Boost 4.1GHz)


Bộ nhớ
4GB (1x4GB) DDR4 2666MHz


Ổ cứng lưu trữ
256GB M.2 PCIe NVMe SSD


Đồ hoạ
Intel(R) UHD Graphics


Màn..."
115013249,7916564624219,Laptop Dell Latitude 3420 (L3420I5SSD) (i5 1135G7 8GB RAM/256GB SSD/14.0 inch HD/Fedora/Đen)- Hàng chính hãng,Dell,19999999,"Laptop Dell Latitude 3420 (L3420I5SSD) (i5 1135G7 8GB RAM/256GB SSD/14.0 inch HD/Fedora/Đen)
Laptop Dell Latitude 3420 được thiết kế với kiểu dáng đơn giản, cứng cáp, sản phẩm có trọng lượng tương..."
134244467,7951353294967,Laptop Lenovo Ideapad Slim 5 14IIL05  Intel core i5-1035G1/RAM 8GB/512GB SSD (81YH0050VN) - Hàng nhập khẩu, Lenovo,17290000,"Hệ điều hành : Win 10 Home SL 64 bit
Bộ vi xử lý : Intel Core i5-1035G1 (1.0 GHz base frequency, up to 3.6 GHz with Intel Turbo Boost Technology, 6 MB cache, 4 cores)
Màn hình : 14.0 inch FHD (1920 x..."
88778074,8702615621764,Chân Đế Đỡ Laptop Nillkin Bolster Portable Stand cho Laptop Macbook / Laptop Surface / Laptop Asus / Laptop HP / Laptop Dell / Laptop Lenovo / Laptop LG / Laptop Acer / Laptop MSI - Hàng Nhập Khẩu,Nillkin,149000,"Tư thế không tốt khi sử dụng máy tính xách tay có thể dẫn đến tê cứng vai gáy, thậm chí gây ra các bệnh về vai gáy. Góc nghiêng vàng 12° giúp bảo vệ cột sống cổ và giúp việc gõ phím thoải mái hơn. Sử..."
141772728,2737487504190,Laptop Dell Inspiron 3501 70253897 (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ MX330 2GB/ 15.6 FHD/ Win10 + Office) - Hàng Chính Hãng,Dell,20909000,"Thiết kế thanh lịch, bền bỉ và cuốn hút
Laptop Dell Inspiron 3501 70253897 khoác lên mình sắc đen huyền bí, lôi cuốn, làm tăng thêm sự nam tính cho phái mạnh lẫn sức cuốn hút của phái đẹp. Máy được..."
143022306,6600428608012,Laptop Asus ZenBook Flip 13 UX363EA-HP532T (Core i5-1135G7/ 8GB LPDDR4X/ 512GB SSD/ 13.3 OLED FHD Touch/ Win10) - Hàng Chính Hãng,Asus,26279000,"Linh hoạt đa phong cách
Laptop Asus ZenBook Flip 13 UX363EA-HP532T có phần bản lề ErgoLift 360° linh hoạt trên ZenBook Flip 13 mang lại chuyển động êm mượt và giữ màn hình chắc chắn ở mọi góc lật...."
135224149,3633321253335,Laptop ASUS ZenBook Duo 14 UX482EA-KA274T (Core i5-1135G7/ 8GB LPDDR4X/ 512GB SSD/ 14 FHD IPS Touch + 12.65 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,31209000,"Thiết kế độc đáo, tối ưu hơn cho mọi tác vụ từ bạn
Bao phủ bên ngoài của chiếc Laptop ASUS ZenBook Duo 14 UX482EA-KA274T là lớp vỏ kim loại cao cấp cùng gam màu xanh đen ấn tượng, tạo nên một chiếc..."
137374989,4246284529602,"Laptop MSI Bravo 15 B5DD-264VN (AMD R7-5800H/ 8GB DDR4/ 512GB SSD/ RX 5500M 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",MSI,24619000,"Trang bị công nghệ tân tiến nhất
Laptop MSI Bravo 15 B5DD-264VN được sản xuất trên dây chuyền 7nm đột phá, vi xử lí di động tối đa tới AMD Ryzen 5 5600H và card đồ họa Radeon RX 5500M giúp chiếc..."
127358332,6988819065310,Laptop Dell Inspiron 14 5410 P147G002ASL (Core i7-1195G7/ 16GB DDR4 3200MHz/ 512GB M.2 PCIe NVMe SSD/ 14 FHD Touch/ MX350 2GB GDDR5/ Win10 + Office H&S 2019) - Hàng Chính Hãng,Dell,31990000,"Thông số Dell Inspiron 5410 2 in 1 (P147G002ASL)



CPU
Intel Core i7-1195G7 2.9GHz up to 5.0GHz 12MB


RAM
16GB (8x2) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)


Ổ cứng
512GB PCIe..."
145255114,6575178784172,Laptop Asus VivoBook A515EA-L12033T (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ 15.6 FHD OLED/ Win10) - Hàng Chính Hãng,Asus,18239000," 
 
Trải nghiệm nhìn tốt hơn với NanoEdge
Viền màn hình siêu mỏng NanoEdge mang đến trải nghiệm nhìn rộng rãi hơn, đắm chìm hơn với màn hình lớn hơn trong khung máy nhỏ hơn. Màn hình Full HD mang đến..."
147221137,1081411082693,Laptop HP 245 G8 53Y18PA (Bạc) - Hàng chính hãng,HP,12490000,"Laptop HP 245 G8 53Y18PA được làm từ chất liệu nhựa phủ gam màu xám bạc vừa trông sang trọng, thanh lịch vừa chắc chắn. Máy có trọng lượng nhẹ chỉ 1.47 kg, độ dày 19.9 mm, bạn có thể dễ dàng bỏ vừa..."
128724738,4811618272085,Laptop Acer Aspire A315-57G-31YD (NX.HZRSV.008) (i3 1005G1/4GB RAM/256GB SSD/MX330 2G/15.6 inch FHD/Win 10/Đen) (Hàng Chính Hãng),Acer,12990000,"Acer Aspire 3 A315-57G-31YD là một gợi ý rất đáng để mắt tới dành cho phân khúc sinh viên và dân văn phòng với thiết kế tinh tế, nhỏ gọn, thời lượng pin lớn và có thể đáp ứng tốt các nhu cầu cơ bản..."
95995234,6505497987804,LAPTOP CHROMEBOOK TOUCH (NL6D) - Hàng Chính Hãng,Intel,11500000,"



Designed for Education: Unique Features


●              Unique features that promote learning
●              Rotatable camera with optional snap-on magnification lens that supports scientific..."
92610142,3854166376697,Laptop LG Gram 2021 16Z90P-G.AH73A5 (Core i7-1165G7/ 16GB LPDDR4X/ 256GB SSD NVMe/ 16 WQXGA IPS/ Win10) - Hàng Chính Hãng,LG,48900000,"Mỏng nhẹ hơn bao giờ hết
Laptop LG Gram 2021 16Z90P-G.AH73A5 (Core i7-1165G7/ 16GB LPDDR4X/ 256GB SSD NVMe/ 16 WQXGA IPS/ Win10) - Hàng Chính Hãng với thiết kế hoàn toàn mới sẽ giúp tối ưu hóa năng..."
124838988,5546341032971,Vivobook ASUS  R564JA-UH31T Core i3-1005G1 / RAM 4GB / SSD 128GB / 15.6 Full HD Touchscreen / Win 10- Hàng nhập khẩu,Asus,13950000,"
Display: 15.6 Inch FHD (1920 x 1080), 60Hz Anti-Glare Touchscreen 45% NTSC with wide 178° viewing angles
Processor: 1.2GHz Intel Core i3-1005G1 (Up to 3.4 GHz)
Graphics: Intel Iris Plus..."
118248164,4277517520193,Laptop Dell Vostro 5410 V4I5014W (I5-11300H/8GB/512GB PCIE/14.0FHD/WIN10/XÁM) - Hàng Chính Hãng,Dell,21990000,"Laptop Dell Vostro 5410 V4I5014W – Laptop Dell hiệu năng ổn định
Laptop Dell Vostro 5410 V4I5014W là mẫu laptop mỏng nhẹ rất thích hợp cho học sinh sinh viên hoặc nhân viên văn phòng. Dòng sản..."
143172644,7248368581602,Laptop Acer Aspire 3 A315-58G-50S4 (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ MX350 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Acer,17619000,"Hiệu suất hàng đầu
Laptop Acer Aspire 3 A315-58G-50S4 đã được nâng cấp lên bộ vi xử lý thế hệ thứ 11 Intel Core i5 1135G7. Được sản xuất trên tiến trình 10nm tiên tiến, sở hữu 4 nhân 8 luồng, tốc độ..."
142006894,4619352788250,Laptop Dell Vostro 5515 (K4Y9X1) (Ryzen5 5500U/8GB/512GB SSD/Windows 10 Home SL 64-bit + Office/Xám) - Hàng chính hãng,Dell,22490000,"
CPU: AMD Ryzen 5-5500U (2.1GHz Up to 4.0GHz, 8MB)
 

RAM: 8GB DDR4 3200Mhz
 

Ổ cứng: 512GB SSD M2 PCIe NVMe
 

VGA: AMD Redeon Graphics
 

Màn hình: 15.6inch FHD 1920 x 1080, 60 Hz, anti-glare,..."
134929464,4645436485779,"Laptop Asus TUF Gaming A15 FA506QM-HN016T (AMD R7-5800H/ 16GB (8GBx2) DDR4/ 512GB SSD/ RTX 3060 6GB/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",Asus,31209000,"Dẫn đầu phong cách với thiết kế mới lạ
Laptop Asus TUF Gaming A15 FA506QM-HN016T - cá nhân hóa laptop gaming của bạn với các tùy chọn màu Eclipse Grey bóng bẩy hoặc Graphite Black đậm. Thiết kế dạng..."
137228643,4196876149160,Laptop Dell Inspiron 7400 (N4I5134W) (i5 1135G7/16GB RAM/512GB SSD/MX350GB 2G/14.5 inch QHD 100%sGRB /Win10/Bạc) Hàng chính hãng,Dell,29990000,"Laptop Dell Inspiron 7400 (N4I5134W) (i5 1135G7/16GB RAM/512GB SSD/MX350GB 2G/14.5 inch QHD 100%sGRB /Win10/Bạc)
Tận hưởng khung hình chân thật cùng âm thanh sống động
Màn hình 14 inch cùng độ phân..."
120461391,4470915890030,Laptop Acer Aspire A315-57G-524Z (NX.HZRSV.009) (i5 1035G1/8GBRAM/512GB SSD/MX330 2G/15.6 inch FHD/ Win 10/Đen)(Hàng Chính Hãng),Acer,16490000,"
Thiết kế
Laptop Acer Aspire 3 A315 được thiết kế hướng tới người dùng văn phòng có hầu bao hạn hẹp, muốn sở hữu cho riêng mình một sản phẩm ổn định đáp ứng được nhu cầu công việc và học tập cơ bản...."
92621084,5921862061113,Laptop LG Gram 2021 17ZD90P-G.AX71A5 (Core i7-1165G7/ 16GB LPDDR4X/ 256GB SSD NVMe/ 17 WQXGA IPS/ NonOS) - Hàng Chính Hãng,LG,44900000,"Thiết kế mỏng nhẹ hơn bao giờ hết
Laptop LG Gram 2021 17ZD90P-G.AX71A5 với thiết kế hoàn toàn mới sẽ giúp tối ưu hóa năng suất làm việc của người dùng nhờ vào sự hiển thị chuyên nghiệp từ tỉ lệ..."
137005106,7271667141068,Laptop HP 240 G8 3D0E8PA (Core i7-1165G7 | 8GB | 512GB | Intel Iris Xe | 14.0 inch FHD | Win 10 | Bạc) Hàng Chính Hãng,HP,21990000,"
CPU: Intel Core i7-1165G7 (upto 4.70GHz, 12MB)
 

RAM: 8GB(1 x 8GB) DDR4 (2 khe)
 

Ổ cứng: 512GB PCIe NVMe SSD
 

VGA: Đồ họa Intel Iris Xe
 

Màn hình: 14.0 inch FHD (1920 x 1080), IPS,..."
146870183,3623546235669,"Laptop Dell Latitude 3420 (42LT342002) Intel Core i5-1135G7 (2.4GHz, up to 4.2GHz, 8MB) Ram 8GB DDR4 - Hàng chính hãng",Dell,19490000,"
Thiết kế Dell Latitude 3420 sang, xịn
Dell Latitude 3420 sở hữu thiết kế mới của Dell với màu đen khỏe khoắn, mang lại sự trẻ trung nhưng không kém phần hiện đại. Màu đen màu truyền thống của Dell..."
147114276,6526894451915,Laptop Dell Vostro 3510 P112F002BBL ( i5-1135G7/8GB RAM/512GB SSD/VGA MX350 2GB/15.6 FHD/Win 11/Office HS 2021/Đen)- Hàng chính hãng,Dell,23190000,"


Bộ vi xử lý
Intel Core i5-1135G7 (8M Cache, 2.4GHz, Turbo Boost 4.2GHz)


Ram
8GB (1x8GB) DDR4 3200MHz


Bộ nhớ
512GB M.2 PCIe NVMe SSD


Màn hình
15.6 Inch FHD (1920 x 1080) Anti-glare, LED..."
